Job Title,Company Name,Required Skills,Experience,Salary,Location,More Info
Software Developer 5,ORACLE,"data model design, analytics solutions, machine learning models, data engineering practices, programming proficiency, artificial intelligence, salesforce, java, software engineering, python, oracle, fundamentals, software design, oracle fusion, sql",10 to 13 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/software-developer-5-oracle-bengaluru-bangalore-10-to-13-yrs-jobid-6qlfyUY3741zpSvf__PLUS__uAgZw==&source=srp
Software Developer 5,ORACLE,"data model design, analytics solutions, machine learning models, data engineering practices, programming proficiency, artificial intelligence, salesforce, java, software engineering, python, oracle, fundamentals, software design, oracle fusion, sql",10 to 13 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/software-developer-5-oracle-bengaluru-bangalore-10-to-13-yrs-jobid-9p__SLASH__CbxyTL3xzpSvf__PLUS__uAgZw==&source=srp
Software Developer 4,ORACLE,"data pipelines design, cloud services management, secure data storage, feature engineering optimization, data privacy compliance, apache, java, data structures, python, oracle, nosql, algorithms, software design, scala, security, hadoop, mongodb, machine learning, infrastructure",6 to 10 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-4-oracle-hyderabad-secunderabad-6-to-10-yrs-jobid-2VPDQ6gJb4pzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"software development problem solving quality assurance version control team collaboration, senior software engineer, java, debugging, software engineering, oracle, software testing",3 to 5 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/software-developer-3-oracle-bengaluru-bangalore-3-to-5-yrs-jobid-wBQLDWOumulzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"data pipeline design, secure data management, etl/elt pipeline development, cloud services integration, data privacy compliance, apache, java, data structures, python, oracle, nosql, algorithms, software design, scala, storage, security, hadoop, mongodb, machine learning, infrastructure",4 to 6 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-3-oracle-hyderabad-secunderabad-4-to-6-yrs-jobid-W8Eg4XAa6m5zpSvf__PLUS__uAgZw==&source=srp
Software Developer 4,ORACLE,"data pipelines design, cloud services management, secure data storage, feature engineering optimization, data privacy compliance, apache, java, data structures, python, oracle, nosql, algorithms, software design, scala, security, hadoop, mongodb, machine learning, infrastructure",6 to 10 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-4-oracle-hyderabad-secunderabad-6-to-10-yrs-jobid-coITv0xqN8BzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"data pipeline design, secure data management, etl/elt pipeline development, cloud services integration, data privacy compliance, apache, java, data structures, python, oracle, nosql, algorithms, software design, scala, storage, security, hadoop, mongodb, machine learning, infrastructure",4 to 6 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-3-oracle-hyderabad-secunderabad-4-to-6-yrs-jobid-58__SLASH__nFu6wPS9zpSvf__PLUS__uAgZw==&source=srp
Software Developer 2,ORACLE,"cloud native solutions, distributed systems design, software development lifecycle, scalable software components, technical leadership, debugging, software engineering, oracle",5 to 7 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/software-developer-2-oracle-bengaluru-bangalore-5-to-7-yrs-jobid-gwpr7zwMoppzpSvf__PLUS__uAgZw==&source=srp
Senior Software Developer,ORACLE,"g mobile core, gpp standards knowledge, multithreaded programming, cloud infrastructure design, java spring boot, 3gpp, j2ee, api, python, oracle, javascript, spring security, docker, git, linux, json, debugging, cloud computing, rest, mysql db",5 to 8 Years,As per Industry Standards,Gurgaon (Haryana),https://www.timesjobs.com/job-detail/senior-software-developer-oracle-gurgaon-5-to-8-yrs-jobid-lwkd7qf7__SLASH__DlzpSvf__PLUS__uAgZw==&source=srp
Software Developer 4,ORACLE,"software engineering, api development, data architecture, data pipeline, cloud platforms, orchestration, java, apache, data structures, python, oracle, nosql, algorithms, scala, storage, hadoop, mongodb",4 to 6 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-4-oracle-hyderabad-secunderabad-4-to-6-yrs-jobid-yUPnhuS93AdzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"software engineering, api development, data architecture, etl pipelines, cloud platforms, algorithms, orchestration, scala, storage, sql, java, apache, data structures, hadoop, mongodb, python, oracle, nosql",5 to 8 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-3-oracle-hyderabad-secunderabad-5-to-8-yrs-jobid-iY2A__PLUS__l30y__PLUS__tzpSvf__PLUS__uAgZw==&source=srp
Software Developer 4,ORACLE,"software engineering, api development, data architecture, data pipeline, cloud platforms, orchestration, java, apache, data structures, python, oracle, nosql, algorithms, scala, storage, hadoop, mongodb",4 to 6 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-4-oracle-hyderabad-secunderabad-4-to-6-yrs-jobid-jT__SLASH__li2I8RklzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"software engineering, api development, data architecture, etl pipelines, cloud platforms, algorithms, orchestration, scala, storage, sql, java, apache, data structures, hadoop, mongodb, python, oracle, nosql",5 to 8 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-3-oracle-hyderabad-secunderabad-5-to-8-yrs-jobid-dgySYhaYJWJzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"scalable systems design, restful api development, microservices architecture, database management (sql/nosql), data pipeline orchestration, algorithms, storage, java, apache, software engineering, data structures, hadoop, mongodb, python, oracle",5 to 10 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-3-oracle-hyderabad-secunderabad-5-to-10-yrs-jobid-P71BB5Jq79tzpSvf__PLUS__uAgZw==&source=srp
Software Developer 5,ORACLE,"data model design, analytics solutions, machine learning models, data engineering practices, programming proficiency, artificial intelligence, salesforce, java, software engineering, python, oracle, fundamentals, software design, oracle fusion, sql",10 to 13 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/software-developer-5-oracle-bengaluru-bangalore-10-to-13-yrs-jobid-S29gNhVLgR1zpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"scalable systems design, restful api development, microservices architecture, database management (sql/nosql), data pipeline orchestration, algorithms, storage, java, apache, software engineering, data structures, hadoop, mongodb, python, oracle",5 to 10 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-3-oracle-hyderabad-secunderabad-5-to-10-yrs-jobid-QJUyw5o3dshzpSvf__PLUS__uAgZw==&source=srp
Software Developer 4,ORACLE,"data pipelines design, cloud services management, secure data storage, feature engineering optimization, data privacy compliance, apache, java, data structures, python, oracle, nosql, algorithms, software design, scala, security, hadoop, mongodb, machine learning, infrastructure",6 to 10 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-4-oracle-hyderabad-secunderabad-6-to-10-yrs-jobid-wYarYwELPKFzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"data pipeline design, secure data management, etl/elt pipeline development, cloud services integration, data privacy compliance, apache, java, data structures, python, oracle, nosql, algorithms, software design, scala, storage, security, hadoop, mongodb, machine learning, infrastructure",4 to 6 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-3-oracle-hyderabad-secunderabad-4-to-6-yrs-jobid-GDAHLaQjD__SLASH__ZzpSvf__PLUS__uAgZw==&source=srp
Software Developer 4,ORACLE,"software engineering, api development, data architecture, data pipeline, cloud platforms, orchestration, java, apache, data structures, python, oracle, nosql, algorithms, scala, storage, hadoop, mongodb",4 to 6 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-4-oracle-hyderabad-secunderabad-4-to-6-yrs-jobid-eW8iQ__SLASH__zyCQ5zpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"software engineering, api development, data architecture, etl pipelines, cloud platforms, algorithms, orchestration, scala, storage, sql, java, apache, data structures, hadoop, mongodb, python, oracle, nosql",5 to 8 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-3-oracle-hyderabad-secunderabad-5-to-8-yrs-jobid-K8dbKVSYW2hzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"scalable systems design, restful api development, microservices architecture, database management (sql/nosql), data pipeline orchestration, algorithms, storage, java, apache, software engineering, data structures, hadoop, mongodb, python, oracle",5 to 10 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/software-developer-3-oracle-hyderabad-secunderabad-5-to-10-yrs-jobid-RhvNLJOsYBdzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"java programming, spring boot, microservices architecture, big data systems, cloud native services, hive, software design, sql, security, apache, iam, debugging, software engineering, oracle",5 to 8 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/software-developer-3-oracle-bengaluru-bangalore-5-to-8-yrs-jobid-zQW0__PLUS__TotR5RzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"java programming, spring boot, microservices architecture, big data systems, cloud native services, hive, software design, sql, security, apache, iam, debugging, software engineering, oracle",5 to 8 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/software-developer-3-oracle-bengaluru-bangalore-5-to-8-yrs-jobid-TVzf7wSdXKdzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"cloud native application, software design, coding methodologies, testing and debugging, full stack development, software requirements, software engineering, oracle, team player",6 to 9 Years,As per Industry Standards,Noida/ Greater Noida (Uttar Pradesh),https://www.timesjobs.com/job-detail/software-developer-3-oracle-noida-greater-noida-6-to-9-yrs-jobid-BF3v6c4TiX5zpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"cloud native application, software design, coding methodologies, testing and debugging, full stack development, software requirements, software engineering, oracle, team player",6 to 9 Years,As per Industry Standards,Noida/ Greater Noida (Uttar Pradesh),https://www.timesjobs.com/job-detail/software-developer-3-oracle-noida-greater-noida-6-to-9-yrs-jobid-KfjOEudKPX1zpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"data modeling expertise, sql proficiency, big data systems, machine learning basics, strong analytical skills, oracle fusion, artificial intelligence, database, java, debugging, software engineering, cloud services, python",5 to 10 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/software-developer-3-oracle-bengaluru-bangalore-5-to-10-yrs-jobid-mn6Ss8tHIbBzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"java programming, spring boot, microservices architecture, big data systems, cloud native services, hive, software design, sql, security, apache, iam, debugging, software engineering, oracle",5 to 8 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/software-developer-3-oracle-bengaluru-bangalore-5-to-8-yrs-jobid-8puWmmWVn9RzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"data modeling expertise, sql proficiency, big data systems, machine learning basics, strong analytical skills, oracle fusion, artificial intelligence, database, java, debugging, software engineering, cloud services, python",5 to 10 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/software-developer-3-oracle-bengaluru-bangalore-5-to-10-yrs-jobid-x3GosoLMSMpzpSvf__PLUS__uAgZw==&source=srp
Software Developer 3,ORACLE,"automation development, full stack development, database architecture, cloud technologies, scripting and coding, information technology, sql/plsql, senior software engineer, java, devops, data structures, python, oracle, unix/linux, debugging, ruby, infrastructure",5 to 9 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/software-developer-3-oracle-bengaluru-bangalore-5-to-9-yrs-jobid-KFV__PLUS__EFavK4FzpSvf__PLUS__uAgZw==&source=srp
